20120920015944,M4_2,0240,12494300,-,2,0014409,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46295,100000,100000,100000
20120920020037,M4_2,0240,12494300,-,2,14410,M4,0,0,0_Diag_TAG_OOB_Tact,269,100000,100000,100000
20120920020124,M4_2,0240,12494300,-,2,0014410,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46504,100000,100000,100000
20120920020220,M4_2,0240,12494300,-,2,14411,M4,0,0,0_Diag_TAG_OOB_Tact,271,100000,100000,100000
20120920020306,M4_2,0240,12494300,-,2,0014411,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46167,100000,100000,100000
20120920020322,M4_2,0240,12494300,-,2,14344,M4,0,0,0_Diag_TAG_OOB_Tact,297,100000,100000,100000
20120920020410,M4_2,0240,12494300,-,2,0014344,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47454,100000,100000,100000
20120920020629,M4_2,0240,12494300,-,2,14412,M4,0,0,0_Diag_TAG_OOB_Tact,335,100000,100000,100000
20120920020717,M4_2,0240,12494300,-,2,0014412,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47356,100000,100000,100000
20120920020730,M4_2,0240,12494300,-,2,14413,M4,0,0,0_Diag_TAG_OOB_Tact,292,100000,100000,100000
20120920020817,M4_2,0240,12494300,-,2,0014413,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46522,100000,100000,100000
20120920020908,M4_2,0240,12494300,-,2,14414,M4,0,0,0_Diag_TAG_OOB_Tact,282,100000,100000,100000
20120920020956,M4_2,0240,12494300,-,2,0014414,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47239,100000,100000,100000
20120920021010,M4_2,0240,12494300,-,2,14415,M4,0,0,0_Diag_TAG_OOB_Tact,273,100000,100000,100000
20120920021058,M4_2,0240,12494300,-,2,0014415,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47575,100000,100000,100000
20120920021126,M4_2,0240,12494300,-,2,14416,M4,0,0,0_Diag_TAG_OOB_Tact,272,100000,100000,100000
20120920021215,M4_2,0240,12494300,-,2,0014416,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47845,100000,100000,100000
20120920021237,M4_2,0240,12494300,-,2,14417,M4,0,0,0_Diag_TAG_OOB_Tact,288,100000,100000,100000
20120920021325,M4_2,0240,12494300,-,2,0014417,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47371,100000,100000,100000
20120920021510,M4_2,0240,12494300,-,2,14418,M4,0,0,0_Diag_TAG_OOB_Tact,267,100000,100000,100000
20120920021557,M4_2,0240,12494300,-,2,0014418,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46888,100000,100000,100000
20120920021611,M4_2,0240,12494300,-,2,14419,M4,0,0,0_Diag_TAG_OOB_Tact,292,100000,100000,100000
20120920021658,M4_2,0240,12494300,-,2,0014419,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46598,100000,100000,100000
20120920021712,M4_2,0240,12494300,-,2,14420,M4,0,0,0_Diag_TAG_OOB_Tact,288,100000,100000,100000
20120920021759,M4_2,0240,12494300,-,2,0014420,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46346,100000,100000,100000
20120920021812,M4_2,0240,12494300,-,2,14421,M4,0,0,0_Diag_TAG_OOB_Tact,285,100000,100000,100000
20120920021900,M4_2,0240,12494300,-,2,0014421,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47261,100000,100000,100000
20120920021925,M4_2,0240,12494300,-,2,14422,M4,0,0,0_Diag_TAG_OOB_Tact,294,100000,100000,100000
20120920022011,M4_2,0240,12494300,-,2,0014422,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46026,100000,100000,100000
20120920022052,M4_2,0240,12494300,-,2,14423,M4,0,0,0_Diag_TAG_OOB_Tact,293,100000,100000,100000
20120920022140,M4_2,0240,12494300,-,2,0014423,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46825,100000,100000,100000
20120920022159,M4_2,0240,12494300,-,2,14424,M4,0,0,0_Diag_TAG_OOB_Tact,272,100000,100000,100000
20120920022246,M4_2,0240,12494300,-,2,0014424,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,45860,100000,100000,100000
20120920022545,M4_2,0240,12494300,-,2,14425,M4,0,0,0_Diag_TAG_OOB_Tact,275,100000,100000,100000
20120920022632,M4_2,0240,12494300,-,2,0014425,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46955,100000,100000,100000
20120920022646,M4_2,0240,12494300,-,2,14426,M4,0,0,0_Diag_TAG_OOB_Tact,277,100000,100000,100000
20120920022734,M4_2,0240,12494300,-,2,0014426,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46950,100000,100000,100000
20120920022747,M4_2,0240,12494300,-,2,14427,M4,0,0,0_Diag_TAG_OOB_Tact,284,100000,100000,100000
20120920022835,M4_2,0240,12494300,-,2,0014427,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46875,100000,100000,100000
20120920022854,M4_2,0240,12494300,-,2,14428,M4,0,0,0_Diag_TAG_OOB_Tact,5983,100000,100000,100000
20120920022941,M4_2,0240,12494300,-,2,0014428,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46612,100000,100000,100000
20120920022955,M4_2,0240,12494300,-,2,14429,M4,0,0,0_Diag_TAG_OOB_Tact,269,100000,100000,100000
20120920023042,M4_2,0240,12494300,-,2,0014429,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46895,100000,100000,100000
20120920023056,M4_2,0240,12494300,-,2,14430,M4,0,0,0_Diag_TAG_OOB_Tact,275,100000,100000,100000
20120920023144,M4_2,0240,12494300,-,2,0014430,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47070,100000,100000,100000
20120920023158,M4_2,0240,12494300,-,2,14431,M4,0,0,0_Diag_TAG_OOB_Tact,298,100000,100000,100000
20120920023244,M4_2,0240,12494300,-,2,0014431,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46288,100000,100000,100000
20120920023258,M4_2,0240,12494300,-,2,14432,M4,0,0,0_Diag_TAG_OOB_Tact,274,100000,100000,100000
20120920023345,M4_2,0240,12494300,-,2,0014432,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46647,100000,100000,100000
20120920023406,M4_2,0240,12494300,-,2,14433,M4,0,0,0_Diag_TAG_OOB_Tact,280,100000,100000,100000
20120920023453,M4_2,0240,12494300,-,2,0014433,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46481,100000,100000,100000
20120920023516,M4_2,0240,12494300,-,2,14434,M4,0,0,0_Diag_TAG_OOB_Tact,287,100000,100000,100000
20120920023603,M4_2,0240,12494300,-,2,0014434,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47460,100000,100000,100000
20120920023619,M4_2,0240,12494300,-,2,14435,M4,0,0,0_Diag_TAG_OOB_Tact,290,100000,100000,100000
20120920023706,M4_2,0240,12494300,-,2,0014435,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46883,100000,100000,100000
20120920023858,M4_2,0240,12494300,-,2,14436,M4,0,0,0_Diag_TAG_OOB_Tact,288,100000,100000,100000
20120920023946,M4_2,0240,12494300,-,2,0014436,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47706,100000,100000,100000
20120920024000,M4_2,0240,12494300,-,2,14437,M4,0,0,0_Diag_TAG_OOB_Tact,262,100000,100000,100000
20120920024047,M4_2,0240,12494300,-,2,0014437,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46700,100000,100000,100000
20120920024101,M4_2,0240,12494300,-,2,14438,M4,0,0,0_Diag_TAG_OOB_Tact,268,100000,100000,100000
20120920024150,M4_2,0240,12494300,-,2,0014438,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47810,100000,100000,100000
